Order Line,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
6577,CA-2017-123085,3/3/2017,3/8/2017,Standard Class,EJ-13720,FUR-CH-10003968,170.35,3,0.20,-17.04
6578,CA-2015-153752,12/6/2015,12/11/2015,Second Class,RO-19780,TEC-PH-10001615,173.94,6,0.00,50.44
6579,CA-2014-103660,8/25/2014,8/30/2014,Standard Class,MW-18220,TEC-PH-10000895,1007.94,7,0.20,75.60
6580,CA-2016-169887,10/22/2016,10/22/2016,Same Day,MS-17530,OFF-PA-10003001,6.68,1,0.00,3.21
6581,CA-2016-169887,10/22/2016,10/22/2016,Same Day,MS-17530,OFF-AR-10002766,8.34,3,0.00,2.25
6582,CA-2016-169887,10/22/2016,10/22/2016,Same Day,MS-17530,FUR-FU-10003095,101.94,3,0.00,30.58
6583,CA-2016-148516,8/7/2016,8/11/2016,Standard Class,DW-13585,TEC-AC-10003610,179.97,3,0.00,86.39
6584,CA-2017-104731,7/21/2017,7/27/2017,Standard Class,AM-10705,OFF-AR-10003727,101.94,6,0.00,29.56
6585,CA-2017-104731,7/21/2017,7/27/2017,Standard Class,AM-10705,TEC-PH-10002660,271.96,4,0.00,67.99
6586,CA-2017-104731,7/21/2017,7/27/2017,Standard Class,AM-10705,FUR-FU-10003274,8.80,5,0.00,3.87
6587,CA-2017-104731,7/21/2017,7/27/2017,Standard Class,AM-10705,OFF-AR-10003829,19.68,6,0.00,5.71
6588,CA-2017-104731,7/21/2017,7/27/2017,Standard Class,AM-10705,FUR-BO-10003441,302.94,3,0.00,69.68
6589,CA-2017-104731,7/21/2017,7/27/2017,Standard Class,AM-10705,OFF-BI-10003355,14.94,3,0.00,7.17
6590,CA-2017-104731,7/21/2017,7/27/2017,Standard Class,AM-10705,OFF-SU-10003505,231.72,2,0.00,11.59
6591,CA-2014-164749,3/23/2014,3/26/2014,First Class,BG-11740,OFF-LA-10004484,9.91,3,0.20,3.22
6592,CA-2015-103716,4/30/2015,5/6/2015,Standard Class,KB-16585,OFF-AR-10000658,34.65,3,0.00,9.70
6593,CA-2015-103716,4/30/2015,5/6/2015,Standard Class,KB-16585,TEC-PH-10000347,19.80,5,0.20,1.73
6594,CA-2016-126795,6/13/2016,6/16/2016,Second Class,GT-14710,OFF-BI-10001989,33.57,2,0.20,11.75
6595,CA-2015-146290,5/4/2015,5/11/2015,Standard Class,SV-20815,OFF-AR-10001897,125.93,7,0.00,35.26
6596,CA-2017-157112,4/23/2017,4/26/2017,First Class,GG-14650,OFF-BI-10000285,11.76,5,0.70,-7.84
6597,CA-2017-157112,4/23/2017,4/26/2017,First Class,GG-14650,OFF-PA-10001804,5.34,1,0.20,1.87
6598,CA-2014-169257,6/6/2014,6/12/2014,Standard Class,SV-20785,OFF-BI-10002557,1.37,1,0.70,-0.91
6599,CA-2014-169257,6/6/2014,6/12/2014,Standard Class,SV-20785,OFF-PA-10002319,62.02,2,0.20,22.48
6600,CA-2014-154095,12/2/2014,12/7/2014,Standard Class,ON-18715,FUR-FU-10003849,60.72,3,0.00,23.68
6601,CA-2014-154095,12/2/2014,12/7/2014,Standard Class,ON-18715,OFF-PA-10002923,146.82,3,0.00,73.41
6602,CA-2014-154095,12/2/2014,12/7/2014,Standard Class,ON-18715,FUR-CH-10004754,239.84,8,0.00,64.76
6603,CA-2014-154095,12/2/2014,12/7/2014,Standard Class,ON-18715,OFF-LA-10000634,15.66,6,0.00,7.20
6604,CA-2017-146346,6/17/2017,6/20/2017,First Class,RA-19945,OFF-ST-10001418,146.35,3,0.20,-32.93
6605,CA-2016-148852,5/26/2016,5/31/2016,Standard Class,SV-20785,OFF-FA-10003467,5.94,3,0.00,0.00
6606,CA-2016-148852,5/26/2016,5/31/2016,Standard Class,SV-20785,OFF-PA-10001293,45.36,7,0.00,21.77
6607,CA-2016-148852,5/26/2016,5/31/2016,Standard Class,SV-20785,TEC-PH-10003885,211.17,4,0.20,23.76
6608,CA-2016-148852,5/26/2016,5/31/2016,Standard Class,SV-20785,FUR-CH-10004860,484.70,6,0.20,-84.82
6609,CA-2016-148852,5/26/2016,5/31/2016,Standard Class,SV-20785,TEC-MA-10002428,371.98,3,0.20,116.24
6610,US-2015-118906,3/10/2015,3/10/2015,Same Day,KB-16585,OFF-ST-10002406,89.82,6,0.00,25.15
6611,CA-2016-168921,10/20/2016,10/22/2016,First Class,AG-10495,OFF-BI-10004209,19.30,3,0.20,6.03
6612,CA-2015-107678,4/21/2015,4/28/2015,Standard Class,JK-16090,FUR-CH-10001891,191.96,2,0.00,51.83
6613,CA-2015-107678,4/21/2015,4/28/2015,Standard Class,JK-16090,OFF-BI-10002215,21.30,3,0.00,9.80
6614,CA-2015-107678,4/21/2015,4/28/2015,Standard Class,JK-16090,TEC-PH-10002103,469.95,5,0.00,131.59
6615,CA-2015-107678,4/21/2015,4/28/2015,Standard Class,JK-16090,FUR-FU-10003394,209.88,3,0.00,35.68
6616,CA-2016-123512,6/17/2016,6/19/2016,First Class,MV-18190,FUR-BO-10004218,239.67,2,0.15,14.10
6617,CA-2016-123512,6/17/2016,6/19/2016,First Class,MV-18190,OFF-LA-10000081,22.50,6,0.00,10.80
6618,CA-2016-123512,6/17/2016,6/19/2016,First Class,MV-18190,OFF-PA-10001497,219.84,4,0.00,107.72
6619,US-2017-167402,1/13/2017,1/18/2017,Second Class,CP-12085,OFF-PA-10004983,32.40,5,0.00,15.55
6620,US-2017-167402,1/13/2017,1/18/2017,Second Class,CP-12085,OFF-AR-10004010,209.94,6,0.00,54.58
6621,US-2017-167402,1/13/2017,1/18/2017,Second Class,CP-12085,OFF-SU-10002881,4164.05,5,0.00,83.28
6622,US-2017-167402,1/13/2017,1/18/2017,Second Class,CP-12085,FUR-BO-10001608,212.94,3,0.00,53.24
6623,CA-2014-130449,9/6/2014,9/9/2014,First Class,VP-21760,FUR-FU-10001487,41.88,6,0.00,12.15
6624,CA-2014-130449,9/6/2014,9/9/2014,First Class,VP-21760,OFF-LA-10001934,58.48,8,0.00,27.49
6625,CA-2015-141250,1/19/2015,1/23/2015,Standard Class,PM-18940,FUR-TA-10002855,102.44,1,0.30,-13.17
6626,CA-2015-141250,1/19/2015,1/23/2015,Standard Class,PM-18940,FUR-CH-10004875,199.30,4,0.30,-8.54
6627,CA-2014-145541,12/14/2014,12/21/2014,Standard Class,TB-21400,TEC-MA-10001127,6999.96,4,0.00,2239.99
6628,CA-2014-138513,5/23/2014,5/27/2014,Standard Class,EH-13990,OFF-PA-10003177,12.96,2,0.00,6.22
6629,CA-2015-135489,9/19/2015,9/22/2015,Second Class,GW-14605,TEC-PH-10000011,279.86,14,0.00,134.33
6630,CA-2015-125696,10/2/2015,10/6/2015,Standard Class,NP-18685,OFF-BI-10001757,7.38,5,0.70,-5.41
6631,CA-2016-105081,12/25/2016,12/30/2016,Standard Class,JE-15715,FUR-CH-10000847,698.35,3,0.20,52.38
6632,CA-2016-105081,12/25/2016,12/30/2016,Standard Class,JE-15715,FUR-TA-10001307,1747.25,5,0.00,629.01
6633,US-2016-146857,5/6/2016,5/8/2016,Second Class,BE-11455,OFF-AP-10001205,54.48,1,0.00,15.25
6634,CA-2016-166275,10/24/2016,10/24/2016,Same Day,SS-20590,TEC-AC-10001838,199.99,1,0.00,86.00
6635,CA-2017-144498,5/6/2017,5/6/2017,Same Day,MB-18085,OFF-BI-10003982,68.54,11,0.70,-52.55
6636,CA-2017-144498,5/6/2017,5/6/2017,Same Day,MB-18085,TEC-PH-10004977,627.17,4,0.20,70.56
6637,CA-2017-144498,5/6/2017,5/6/2017,Same Day,MB-18085,OFF-LA-10003510,122.12,5,0.20,39.69
6638,CA-2017-103352,11/27/2017,11/30/2017,Second Class,RP-19390,OFF-AR-10001573,6.99,3,0.00,2.03
6639,CA-2017-103352,11/27/2017,11/30/2017,Second Class,RP-19390,OFF-BI-10001196,107.42,6,0.20,36.26
6640,CA-2014-108609,10/31/2014,11/2/2014,Second Class,AJ-10780,FUR-TA-10003954,1421.66,8,0.40,-734.53
6641,CA-2017-128328,8/5/2017,8/9/2017,Standard Class,PO-18865,OFF-BI-10001989,125.88,6,0.00,60.42
6642,CA-2017-128328,8/5/2017,8/9/2017,Standard Class,PO-18865,TEC-AC-10001714,79.78,2,0.00,29.52
6643,CA-2017-128328,8/5/2017,8/9/2017,Standard Class,PO-18865,OFF-LA-10003498,133.20,9,0.00,66.60
6644,US-2015-156496,8/10/2015,8/16/2015,Standard Class,WB-21850,TEC-PH-10000576,438.37,4,0.20,38.36
6645,US-2015-156496,8/10/2015,8/16/2015,Standard Class,WB-21850,TEC-PH-10004188,139.94,7,0.20,-31.49
6646,US-2015-156496,8/10/2015,8/16/2015,Standard Class,WB-21850,OFF-AP-10001469,133.47,4,0.20,15.02
6647,US-2016-127334,12/15/2016,12/21/2016,Standard Class,MP-18175,FUR-TA-10003473,564.20,3,0.50,-304.67
6648,US-2016-127334,12/15/2016,12/21/2016,Standard Class,MP-18175,OFF-AP-10001205,87.17,2,0.20,8.72
6649,US-2017-124779,9/8/2017,9/11/2017,First Class,BF-11020,OFF-BI-10002429,42.62,7,0.80,-68.19
6650,US-2017-124779,9/8/2017,9/11/2017,First Class,BF-11020,TEC-CO-10001943,319.98,2,0.20,107.99
6651,US-2017-124779,9/8/2017,9/11/2017,First Class,BF-11020,OFF-FA-10004854,45.92,5,0.20,15.50
6652,US-2017-124779,9/8/2017,9/11/2017,First Class,BF-11020,FUR-FU-10001095,21.18,2,0.60,-11.65
6653,US-2017-124779,9/8/2017,9/11/2017,First Class,BF-11020,OFF-PA-10000061,20.74,4,0.20,7.26
6654,US-2017-124779,9/8/2017,9/11/2017,First Class,BF-11020,FUR-CH-10003535,213.43,5,0.30,-39.64
6655,CA-2017-135937,2/20/2017,2/27/2017,Standard Class,KM-16375,TEC-PH-10004447,333.58,3,0.20,25.02
6656,CA-2017-135937,2/20/2017,2/27/2017,Standard Class,KM-16375,TEC-AC-10001114,31.99,1,0.20,4.80
6657,CA-2017-135937,2/20/2017,2/27/2017,Standard Class,KM-16375,OFF-ST-10000563,51.17,2,0.20,-6.40
6658,CA-2017-135937,2/20/2017,2/27/2017,Standard Class,KM-16375,OFF-EN-10004846,10.64,5,0.20,3.86
6659,CA-2017-135937,2/20/2017,2/27/2017,Standard Class,KM-16375,FUR-FU-10002253,68.70,2,0.20,16.32
6660,CA-2017-135937,2/20/2017,2/27/2017,Standard Class,KM-16375,FUR-TA-10001039,386.91,9,0.50,-185.72
6661,CA-2015-129322,8/8/2015,8/10/2015,Second Class,DB-13405,OFF-AR-10004587,39.66,2,0.00,11.90
6662,CA-2015-129322,8/8/2015,8/10/2015,Second Class,DB-13405,OFF-AP-10004336,113.92,2,0.00,33.04
6663,CA-2015-129322,8/8/2015,8/10/2015,Second Class,DB-13405,OFF-BI-10001718,447.86,7,0.00,210.49
6664,CA-2017-162173,10/26/2017,11/1/2017,Standard Class,OT-18730,FUR-TA-10001520,356.85,5,0.00,60.66
6665,CA-2017-162173,10/26/2017,11/1/2017,Standard Class,OT-18730,OFF-EN-10002831,251.58,7,0.00,113.21
6666,CA-2016-115483,7/14/2016,7/18/2016,Second Class,JS-15880,OFF-PA-10001497,219.84,5,0.20,79.69
6667,CA-2017-122175,5/12/2017,5/14/2017,Second Class,CA-12775,FUR-FU-10000719,42.85,5,0.00,15.43
6668,CA-2017-122175,5/12/2017,5/14/2017,Second Class,CA-12775,OFF-LA-10002271,6.16,2,0.00,2.96
6669,CA-2017-122175,5/12/2017,5/14/2017,Second Class,CA-12775,OFF-SU-10004661,17.00,2,0.00,4.42
6670,CA-2017-122175,5/12/2017,5/14/2017,Second Class,CA-12775,TEC-AC-10004859,87.40,5,0.00,34.96
6671,CA-2017-161088,5/25/2017,5/29/2017,Standard Class,MH-18115,OFF-BI-10002824,29.84,2,0.00,13.43
6672,CA-2014-154837,8/23/2014,8/27/2014,Second Class,RB-19645,OFF-BI-10001575,49.57,2,0.20,17.35
6673,CA-2015-153794,9/11/2015,9/16/2015,Standard Class,SB-20290,OFF-AR-10000380,265.86,7,0.00,79.76
6674,CA-2015-135510,9/5/2015,9/12/2015,Standard Class,TW-21025,FUR-FU-10000820,67.96,4,0.00,12.23
6675,CA-2015-109337,11/21/2015,11/23/2015,Second Class,DL-13330,OFF-AR-10003759,10.92,6,0.00,4.91
6676,CA-2015-109337,11/21/2015,11/23/2015,Second Class,DL-13330,TEC-MA-10002930,83.90,2,0.00,22.65
6677,CA-2015-109337,11/21/2015,11/23/2015,Second Class,DL-13330,OFF-AP-10004052,19.75,5,0.00,5.14
6678,CA-2015-109337,11/21/2015,11/23/2015,Second Class,DL-13330,TEC-AC-10000990,393.54,3,0.00,165.29
6679,CA-2014-150329,10/10/2014,10/14/2014,Standard Class,SD-20485,FUR-FU-10003724,46.87,7,0.20,3.52
6680,CA-2017-145037,9/2/2017,9/7/2017,Second Class,TB-21055,OFF-ST-10000918,10.90,1,0.00,2.83
6681,CA-2017-145037,9/2/2017,9/7/2017,Second Class,TB-21055,OFF-PA-10000157,79.92,4,0.00,37.56
6682,CA-2017-145037,9/2/2017,9/7/2017,Second Class,TB-21055,OFF-PA-10002499,146.82,3,0.00,73.41
6683,CA-2017-154466,1/1/2017,1/2/2017,First Class,DP-13390,OFF-BI-10002012,3.60,2,0.00,1.73
6684,CA-2014-109134,11/5/2014,11/10/2014,Standard Class,DE-13255,FUR-FU-10000320,20.04,6,0.00,8.82
6685,US-2015-129637,12/17/2015,12/22/2015,Standard Class,MC-18100,OFF-ST-10003716,180.02,1,0.20,-15.75
6686,US-2015-129637,12/17/2015,12/22/2015,Standard Class,MC-18100,FUR-FU-10000965,41.55,2,0.60,-19.74
6687,US-2015-129637,12/17/2015,12/22/2015,Standard Class,MC-18100,OFF-AR-10003829,13.12,5,0.20,1.48
6688,CA-2015-165162,5/14/2015,5/21/2015,Standard Class,HG-15025,OFF-ST-10003470,1117.92,4,0.00,55.90
6689,CA-2017-140494,3/10/2017,3/15/2017,Second Class,CM-11815,TEC-AC-10004568,111.96,4,0.00,21.27
6690,CA-2017-104108,12/2/2017,12/9/2017,Standard Class,RP-19855,OFF-AR-10000817,12.16,5,0.20,2.13
6691,US-2017-165869,7/31/2017,8/5/2017,Standard Class,LS-17200,OFF-BI-10003460,17.52,4,0.00,8.41
6692,US-2017-165869,7/31/2017,8/5/2017,Standard Class,LS-17200,OFF-AP-10002472,155.88,6,0.00,54.56
6693,CA-2017-160899,8/11/2017,8/13/2017,Second Class,DR-12940,OFF-BI-10000632,477.51,11,0.00,219.65
6694,CA-2017-144225,9/30/2017,10/2/2017,Second Class,CC-12475,OFF-PA-10000062,164.88,3,0.00,80.79
6695,US-2016-163538,8/26/2016,8/30/2016,Standard Class,SS-20515,TEC-AC-10002006,47.97,3,0.00,14.87
6696,US-2016-155103,12/2/2016,12/7/2016,Standard Class,JF-15190,OFF-BI-10004318,415.18,3,0.20,134.93
6697,US-2016-155103,12/2/2016,12/7/2016,Standard Class,JF-15190,OFF-BI-10004236,35.23,3,0.20,11.45
6698,US-2016-155103,12/2/2016,12/7/2016,Standard Class,JF-15190,OFF-PA-10000062,54.96,1,0.00,26.93
6699,CA-2017-145429,7/21/2017,7/25/2017,Standard Class,SW-20455,OFF-PA-10003205,16.34,2,0.00,7.68
6700,CA-2017-145429,7/21/2017,7/25/2017,Standard Class,SW-20455,FUR-CH-10000988,225.30,2,0.20,22.53
6701,CA-2017-145429,7/21/2017,7/25/2017,Standard Class,SW-20455,OFF-BI-10001524,50.35,3,0.20,17.62
6702,CA-2015-153535,5/20/2015,5/24/2015,Standard Class,SG-20470,FUR-FU-10001986,163.14,4,0.20,20.39
6703,CA-2015-153535,5/20/2015,5/24/2015,Standard Class,SG-20470,OFF-BI-10001031,6.41,4,0.70,-4.91
6704,CA-2015-139164,6/23/2015,6/28/2015,Standard Class,CS-12355,TEC-PH-10002468,217.58,2,0.20,19.04
6705,CA-2015-139164,6/23/2015,6/28/2015,Standard Class,CS-12355,OFF-FA-10003059,5.43,3,0.00,1.79
6706,CA-2015-139164,6/23/2015,6/28/2015,Standard Class,CS-12355,TEC-PH-10003931,143.98,3,0.20,9.00
6707,CA-2016-112277,9/10/2016,9/15/2016,Standard Class,SC-20695,TEC-PH-10003505,519.68,7,0.20,58.46
6708,CA-2014-167724,4/13/2014,4/18/2014,Standard Class,BF-11170,OFF-LA-10002368,7.83,3,0.00,3.60
6709,CA-2015-123141,11/14/2015,11/19/2015,Standard Class,GZ-14470,FUR-CH-10004287,883.84,4,0.20,99.43
6710,CA-2015-123141,11/14/2015,11/19/2015,Standard Class,GZ-14470,FUR-CH-10001891,230.35,3,0.20,20.16
6711,CA-2016-149503,12/9/2016,12/12/2016,First Class,SP-20650,OFF-BI-10002133,273.92,8,0.20,99.30
6712,CA-2017-163069,8/18/2017,8/21/2017,Second Class,PJ-19015,OFF-AR-10001419,9.91,3,0.20,1.24
6713,CA-2017-107629,12/14/2017,12/14/2017,Same Day,DB-13060,FUR-FU-10002298,266.35,6,0.60,-292.99
6714,CA-2017-107629,12/14/2017,12/14/2017,Same Day,DB-13060,FUR-FU-10004091,56.33,3,0.60,-26.76
6715,CA-2017-107629,12/14/2017,12/14/2017,Same Day,DB-13060,TEC-AC-10004510,39.26,3,0.20,-4.91
6716,CA-2017-107629,12/14/2017,12/14/2017,Same Day,DB-13060,OFF-AR-10002987,95.23,6,0.20,25.00
6717,CA-2016-134789,4/8/2016,4/15/2016,Standard Class,CK-12325,OFF-FA-10002280,30.00,6,0.00,14.40
6718,CA-2016-134789,4/8/2016,4/15/2016,Standard Class,CK-12325,OFF-PA-10001934,25.92,4,0.00,12.70
6719,CA-2016-134789,4/8/2016,4/15/2016,Standard Class,CK-12325,FUR-FU-10003268,159.92,4,0.00,31.98
6720,CA-2016-130442,12/16/2016,12/19/2016,First Class,SF-20065,OFF-AP-10004859,34.94,3,0.20,3.06
6721,CA-2017-102974,9/19/2017,9/24/2017,Standard Class,DP-13105,TEC-AC-10000057,149.95,5,0.00,31.49
6722,CA-2017-102974,9/19/2017,9/24/2017,Standard Class,DP-13105,OFF-AR-10000914,23.32,2,0.00,6.06
6723,CA-2017-102974,9/19/2017,9/24/2017,Standard Class,DP-13105,OFF-AR-10004956,16.74,3,0.00,4.85
6724,US-2017-166394,9/4/2017,9/6/2017,Second Class,VM-21835,OFF-FA-10001843,14.82,6,0.00,6.97
6725,CA-2016-128811,9/12/2016,9/16/2016,Standard Class,SF-20200,OFF-FA-10000585,10.47,3,0.00,4.82
6726,CA-2016-128811,9/12/2016,9/16/2016,Standard Class,SF-20200,OFF-LA-10003720,11.07,3,0.00,5.20
6727,CA-2016-128811,9/12/2016,9/16/2016,Standard Class,SF-20200,OFF-BI-10000301,20.70,4,0.20,7.76
6728,CA-2017-145443,8/10/2017,8/15/2017,Second Class,SC-20695,OFF-PA-10003302,177.20,5,0.00,83.28
6729,CA-2016-165827,11/4/2016,11/9/2016,Standard Class,MF-17665,FUR-FU-10001889,50.50,6,0.20,8.21
6730,CA-2015-156734,6/18/2015,6/20/2015,First Class,BV-11245,OFF-BI-10002982,6.13,3,0.70,-4.49
6731,CA-2015-156734,6/18/2015,6/20/2015,First Class,BV-11245,FUR-CH-10002965,643.14,4,0.20,56.27
6732,CA-2015-156734,6/18/2015,6/20/2015,First Class,BV-11245,OFF-PA-10001937,20.74,4,0.20,7.26
6733,CA-2014-120096,7/4/2014,7/7/2014,First Class,KE-16420,OFF-PA-10001977,177.54,4,0.20,62.14
6734,CA-2014-120096,7/4/2014,7/7/2014,First Class,KE-16420,OFF-AP-10000692,32.43,2,0.20,3.24
6735,CA-2015-141754,12/20/2015,12/25/2015,Standard Class,EM-14200,OFF-LA-10004093,11.70,2,0.20,3.95
6736,CA-2016-123358,4/10/2016,4/17/2016,Standard Class,BT-11680,OFF-AP-10004980,113.76,3,0.00,44.37
6737,CA-2016-123358,4/10/2016,4/17/2016,Standard Class,BT-11680,OFF-ST-10001932,579.51,3,0.00,81.13
6738,CA-2016-123358,4/10/2016,4/17/2016,Standard Class,BT-11680,OFF-ST-10000636,150.66,9,0.00,6.03
6739,CA-2016-123358,4/10/2016,4/17/2016,Standard Class,BT-11680,OFF-BI-10000069,48.03,4,0.20,15.61
6740,CA-2014-144029,5/26/2014,5/31/2014,Standard Class,MM-18055,OFF-ST-10001837,102.62,3,0.20,7.70
6741,CA-2014-144029,5/26/2014,5/31/2014,Standard Class,MM-18055,FUR-CH-10003981,359.77,2,0.30,-5.14
6742,CA-2014-144029,5/26/2014,5/31/2014,Standard Class,MM-18055,OFF-AR-10000716,13.39,3,0.20,3.18
6743,US-2017-101784,7/6/2017,7/11/2017,Standard Class,PO-18850,FUR-CH-10001146,122.14,3,0.20,-13.74
6744,CA-2015-156923,2/16/2015,2/20/2015,Standard Class,SP-20860,OFF-PA-10002751,35.88,6,0.00,16.15
6745,CA-2017-111269,6/16/2017,6/18/2017,Second Class,CS-12355,TEC-AC-10001606,479.95,6,0.20,107.99
6746,CA-2017-111269,6/16/2017,6/18/2017,Second Class,CS-12355,OFF-AR-10001427,23.92,5,0.20,1.79
6747,CA-2017-159156,11/13/2017,11/16/2017,First Class,KB-16600,TEC-PH-10004389,629.95,5,0.00,163.79
6748,CA-2017-100230,12/11/2017,12/15/2017,Standard Class,AA-10375,OFF-BI-10002498,14.95,1,0.20,5.05
6749,CA-2017-100230,12/11/2017,12/15/2017,Standard Class,AA-10375,OFF-PA-10002245,17.94,3,0.00,8.07
6750,CA-2017-100230,12/11/2017,12/15/2017,Standard Class,AA-10375,TEC-PH-10004522,116.98,2,0.00,29.25
6751,CA-2016-154767,6/28/2016,6/30/2016,Second Class,BP-11155,FUR-CH-10003535,121.96,2,0.00,20.73
6752,CA-2016-154767,6/28/2016,6/30/2016,Second Class,BP-11155,OFF-AP-10000595,8.74,2,0.00,2.27
6753,CA-2016-154767,6/28/2016,6/30/2016,Second Class,BP-11155,OFF-PA-10003039,61.96,2,0.00,27.88
6754,CA-2016-154767,6/28/2016,6/30/2016,Second Class,BP-11155,OFF-BI-10002003,7.96,2,0.00,3.74
6755,CA-2016-154767,6/28/2016,6/30/2016,Second Class,BP-11155,OFF-AP-10002311,275.24,4,0.00,121.11
6756,CA-2017-124205,9/15/2017,9/19/2017,Standard Class,TC-21145,FUR-FU-10002445,47.40,5,0.00,18.96
6757,CA-2017-124205,9/15/2017,9/19/2017,Standard Class,TC-21145,FUR-CH-10003606,512.96,4,0.00,143.63
6758,CA-2017-124205,9/15/2017,9/19/2017,Standard Class,TC-21145,TEC-PH-10002115,395.94,6,0.00,102.94
6759,CA-2017-124205,9/15/2017,9/19/2017,Standard Class,TC-21145,OFF-ST-10000934,81.96,2,0.00,0.00
6760,CA-2017-165715,12/2/2017,12/8/2017,Standard Class,BG-11035,OFF-AR-10003903,32.78,1,0.20,2.46
6761,CA-2017-100636,6/26/2017,6/30/2017,Standard Class,DO-13435,OFF-ST-10004123,272.94,3,0.00,0.00
6762,CA-2016-162943,7/24/2016,7/26/2016,Second Class,DB-12970,FUR-CH-10001708,253.76,2,0.10,31.02
6763,CA-2016-144764,9/2/2016,9/8/2016,Standard Class,RL-19615,OFF-LA-10000240,29.24,5,0.20,9.87
6764,CA-2016-144764,9/2/2016,9/8/2016,Standard Class,RL-19615,OFF-ST-10002485,35.17,2,0.20,-8.35
6765,CA-2016-144764,9/2/2016,9/8/2016,Standard Class,RL-19615,TEC-MA-10003230,1362.90,3,0.30,-19.47
6766,CA-2017-100615,4/20/2017,4/24/2017,Standard Class,SJ-20215,FUR-CH-10002602,317.06,3,0.30,-18.12
6767,CA-2017-100615,4/20/2017,4/24/2017,Standard Class,SJ-20215,OFF-AR-10001683,15.76,2,0.20,3.55
6768,CA-2017-100615,4/20/2017,4/24/2017,Standard Class,SJ-20215,FUR-FU-10002456,14.56,5,0.60,-6.19
6769,CA-2014-109302,8/12/2014,8/16/2014,Standard Class,CS-12175,OFF-BI-10002854,196.21,7,0.00,98.11
6770,CA-2017-139787,9/19/2017,9/23/2017,Standard Class,JP-16135,OFF-AR-10002445,35.40,5,0.00,13.45
6771,CA-2017-139402,12/9/2017,12/13/2017,Standard Class,NC-18535,OFF-PA-10004359,419.40,5,0.20,146.79
6772,CA-2017-139402,12/9/2017,12/13/2017,Standard Class,NC-18535,OFF-BI-10000279,13.01,3,0.70,-9.97
6773,CA-2016-119018,11/4/2016,11/8/2016,Standard Class,CW-11905,OFF-BI-10003314,7.71,2,0.20,2.80
6774,CA-2016-119018,11/4/2016,11/8/2016,Standard Class,CW-11905,OFF-BI-10000494,4.18,1,0.20,1.31
6775,CA-2016-119018,11/4/2016,11/8/2016,Standard Class,CW-11905,OFF-PA-10000295,38.88,6,0.00,18.66
6776,CA-2015-105361,3/29/2015,4/4/2015,Standard Class,CM-12115,OFF-PA-10002615,17.64,4,0.00,8.11
6777,US-2016-152373,9/5/2016,9/11/2016,Standard Class,PT-19090,OFF-ST-10003479,93.46,3,0.20,-17.52
6778,US-2017-166037,1/28/2017,2/1/2017,Standard Class,CL-12700,TEC-AC-10002800,449.91,9,0.00,157.47
6779,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,FUR-BO-10003159,344.94,3,0.00,31.04
6780,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,FUR-FU-10002364,14.76,2,0.00,4.28
6781,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,OFF-BI-10003350,12.76,2,0.00,5.87
6782,US-2016-147711,9/3/2016,9/8/2016,Second Class,HF-14995,OFF-LA-10004093,58.48,8,0.00,27.49
6783,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,FUR-FU-10000732,20.10,4,0.20,3.01
6784,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,OFF-SU-10004884,37.75,3,0.20,4.25
6785,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,FUR-TA-10001771,138.59,1,0.40,-34.65
6786,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,OFF-ST-10000060,259.92,5,0.20,-25.99
6787,CA-2017-121293,7/25/2017,7/28/2017,Second Class,JC-15775,OFF-PA-10004100,20.74,4,0.20,7.26
6788,CA-2015-118843,9/13/2015,9/20/2015,Standard Class,JH-15910,FUR-FU-10003975,129.93,3,0.00,12.99
6789,CA-2015-118843,9/13/2015,9/20/2015,Standard Class,JH-15910,OFF-PA-10001712,69.93,7,0.00,31.47
6790,CA-2015-161445,9/7/2015,9/9/2015,Second Class,CC-12610,OFF-AR-10001953,140.74,4,0.20,12.31
6791,CA-2016-124527,11/16/2016,11/17/2016,First Class,IM-15055,OFF-BI-10004967,8.32,5,0.20,2.81
6792,CA-2016-162348,11/10/2016,11/15/2016,Standard Class,BF-11170,FUR-FU-10003731,9.98,1,0.00,2.79
6793,CA-2014-141005,8/15/2014,8/18/2014,First Class,CS-12355,OFF-BI-10001989,62.94,3,0.00,30.21
6794,CA-2015-145394,11/16/2015,11/20/2015,Standard Class,MC-17605,OFF-ST-10000344,21.49,2,0.20,1.61
6795,CA-2015-145394,11/16/2015,11/20/2015,Standard Class,MC-17605,TEC-PH-10001051,239.98,3,0.20,27.00
6796,CA-2015-145394,11/16/2015,11/20/2015,Standard Class,MC-17605,FUR-FU-10001215,34.50,2,0.60,-15.53
6797,CA-2015-168809,8/25/2015,8/25/2015,Same Day,MC-18100,FUR-FU-10001473,20.10,2,0.60,-16.59
6798,CA-2015-168809,8/25/2015,8/25/2015,Same Day,MC-18100,OFF-BI-10000315,3.80,1,0.80,-6.08
