"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Tajikistan","TJK","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2629395066.27017","2534720480.3244","1909246640.80838","1646693642.11088","1522018435.69536","1231567145.35508","1043654822.33503","921572114.529611","1320242080.86531","1086605267.40992","860521119.298753","1080768906.5003","1221120798.81336","1555301496.04756","2076182460.86517","2312327536.41789","2830220713.07301","3719506172.83951","5161337336.40365","4979481980.35098","5642178579.58438","6522732202.50748","7633049792.09321","8448469837.53831","9112544556.05962","7854602391.65355","6952678127.03396","7157865188.25222","7522947810.12326","8116626794.25837","",
"Turkmenistan","TKM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2331358819.75954","3010982414.24425","3006988216.55045","3189539641.3171","3208098919.0146","3200539816.0601","3179225948.58114","2561118608.35516","2482228439.71407","2378759975.44506","2450349634.47436","2605688065.08338","2450564467.58315","2904662604.82053","3534803921.56863","4461978498.86577","5977560877.44013","6838351088.46688","8103901996.37024","10276674364.8961","12664165103.1895","19271523178.8079","20214385964.9123","22583157894.7368","29233333333.3333","35164210526.3158","39197543859.6491","43524210526.3158","35799714285.7143","36180000000","37926285714.2857","40761142857.1429","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP (current US$)","NY.GDP.MKTP.CD","76704221426.2271","81096175117.2241","92824010528.9346","93433637676.7528","104149617264.792","110871922979.608","121583698791.306","124466899308.875","133896043276.902","149867494589.505","163015313606.536","181597647661.518","203693530719.779","268843413957.113","352626576694.92","368009680646.937","409692119714.986","451158229471.179","510561192693.868","610782093337.926","740181622737.908","857201894715.697","795280130645.606","694238833604.044","697299138222.582","719314861868.753","721612935949.622","761121046318.599","860153018089.79","942513480793.187","1109291526561.11","1382032930571.58","1302750223736.3","1504728330042.59","1719782043041.06","1833546197954.43","1992979900168.41","2186169651678.12","2199531326027.1","1968183536181.81","2177343056577.2","2119124078174.83","1884690459813.34","1921605748729","2225389957593.06","2709555291944.01","3186605985307.41","3773842600150.25","4407891293176.81","4129697189270.72","5159341058317.87","5885562189741.39","5942645743012.9","6089029695834.13","6207880304227.69","5300255692640.23","5162837726209.45","5755251917064.24","5581213225245.97","5487957496814.37","",
"Timor-Leste","TLS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","367087900","477457500","469461100","490400300","440732900","462261800","453796000","542795300","648492700","726881600","881826900","1054725400","1147779600","1395524600","1447311400","1594410800","1650608600","1599338100","1559894900","2017924900","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289169477148.695","296098855932.452","337615371140.586","391913645464.468","402264849037.8","408022862492.972","431551583621.317","447309707381.993","462322650103.224","447229954130.96","504995383613.993","588763692207.401","693743482406.087","806660596776.041","997457093956.939","1235928845842.1","1191950272362.04","1375100698352.84","1555699890932.67","1717407464451.58","1605603770808.54","1585265223315.07","1426043431411.44","1444324321117.94","1420124946945.3","1503870646199.25","","",
"Tonga","TON","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","32506741.7201204","30036416.9619944","34139387.8908849","41567471.6721987","44667002.0120724","53260077.4311091","62242013.3302689","62068161.0711025","60863963.963964","64248354.5414656","60058663.3144773","68195855.6149733","81667133.4546982","106657267.367342","106344854.986095","113563821.577404","132201141.446861","137066290.550071","138489884.393064","195990966.964273","208871687.556137","222100545.630873","214991477.847365","191504899.645243","199214621.127752","204849594.934864","181116944.409455","182763673.183878","202246980.248881","230657956.827974","261797595.136159","292232126.564982","298513956.159185","344428609.006734","312377379.297118","366840012.442325","414523388.461329","470714083.426751","450643615.180528","439878828.008608","437006227.162781","420540178.571429","460379144.989821","489235527.395387","512350059.421629","",
"South Asia (IDA & IBRD)","TSA","GDP (current US$)","NY.GDP.MKTP.CD","47172093787.3014","50333258390.0248","53723107291.0793","60428041357.0686","69181538977.9249","74298708606.8258","62476963477.0646","68735388740.8182","72041947230.4336","79197830852.5328","85739817096.5706","91198574992.9848","91683239018.0801","104815598487.556","126976006269.798","135911848514.718","132651726052.559","153604372185.003","174778829608.019","195756940688.287","236039144469.704","250220927476.369","258876797993.566","274041685077.457","272766689592.131","296607983649.698","314138292882.192","348804397195.786","374801545442.277","378236580071.899","407199618240.665","362272388524.884","384744238020.394","381109482761.827","432336029562.816","479862245751.71","524983483232.182","550725909693.104","558438177755.212","598343804724.095","630429061929.228","645870273837.063","677627487567.085","791002717916.674","917089339402.252","1050585317863.97","1196088039743.31","1504193483987.56","1527472606190.11","1683456769133.31","2060781195903.17","2271837830662.84","2297332203012.9","2357132410757.71","2581822536186.75","2697257705966.27","2923010601938.01","3345716338949.23","3445471615274.75","3591836570466.89","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP (current US$)","NY.GDP.MKTP.CD","29922675704.17","31091393770.8339","33685725733.7449","38592341348.3448","37691842856.9157","41973341059.1848","45290888058.8409","44769808089.4888","47880850987.11","54799964810.7455","64425030080.1132","65550163635.7961","73948909000.1389","94538254240.7122","123608799827.104","136242540797.325","147970482171.746","162585763201.371","179697503231.663","216285794210.635","272705962366.044","381121992902.478","350519103699.085","305247138374.959","266739053360.487","252181962444.314","258985016648.132","295636868778.437","304643909582.569","302833453507.928","340127469754.439","345010172615.458","340483772508.213","317223871236.887","312223643151.273","358023546960.156","369849212686.229","384265406886.704","370894769955.3","375973817003.885","400342778834.955","382158344977.458","416682693415.181","522089123809.795","649419157844.767","771369366390.621","915864936162.207","1062984321742.22","1219226086445.39","1161741728869.48","1376526185708.73","1553945789839.36","1635107344173.13","1742079222307.12","1808737756281.44","1661914707751.22","1540370434904.87","1641784086541.64","1721156393779.7","1766941400078.09","",
"Trinidad and Tobago","TTO","GDP (current US$)","NY.GDP.MKTP.CD","535670127.748935","584961208.656595","619319197.340022","678235373.038558","711893367.55527","736568861.926151","723735635.536371","761981474.023359","758899950","779200000","821850000","896754316.674262","1083381044.08473","1308799458.96284","2042031901.42217","2442667573.04821","2500410583.79177","3138666666.66667","3562333458.33333","4602416625","6235833333.33333","6992083333.33333","8140416666.66667","7763750000","7757083333.33333","7375918367.34694","4794444444.44444","4797777777.77778","4496852073.46896","4323058823.52941","5068000000","5307905882.35294","5439552941.17647","4669488516.37981","4947205860.01451","5329214163.22001","5759537726.26601","5737751331.63779","6043694330.21609","6808982520.75759","8154338232.95978","8824873259.32105","9008273720.93395","11305459802.0683","13280275123.0354","15982282462.3786","18369361094.3886","21641620049.9352","27871587349.5413","19172165225.5015","22157948396.2042","25433011405.3017","25763220107.0051","27268478564.5547","27615843098.0949","25062893969.3292","22284780326.8856","22474828527.1775","23808146747.7994","24269714809.9078","",
"Tunisia","TUN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","991047619.047619","1040952380.95238","1085714285.71429","1214666666.66667","1289904761.90476","1439238095.2381","1685217058.71103","2237476420.03773","2730787476.28084","3545933562.42841","4328610489.68432","4507929104.47761","5109324009.32401","5968044209.51466","7188191881.91882","8744134354.16152","8428513568.24625","8133401049.60217","8350176782.55746","8254891864.05767","8410185739.96405","9018136020.15113","9696271268.25148","10096292842.1543","10102075213.3151","12290568181.8182","13074782608.6957","15497286295.7938","14608946896.483","15632463424.2784","18030876599.3444","19587322786.1105","20746360430.4187","21803372266.6198","22943685719.103","21473188881.5933","22066101341.4888","23142294436.2383","27453084982.5378","31183139301.4853","32273007553.5687","34378437265.2141","38908069299.204","44856586316.0458","43454935940.1614","44050929160.2627","45810626509.4474","45044112939.3687","46251061734.4741","47632326088.237","43173480831.9739","41801210428.3054","39802430354.6334","39770297328.9509","38796687568.157","",
"Turkey","TUR","GDP (current US$)","NY.GDP.MKTP.CD","13995067817.5092","7988888888.88889","8922222222.22222","10355555555.5556","11177777777.7778","11966666666.6667","14100000000","15644444444.4444","17500000000","19466666666.6667","17086956521.7391","16256619963.7997","20431095406.3604","25724381625.4417","35599913836.4328","44633707242.7642","51280134554.2889","58676813687.3681","65147022485.7919","89394085658.2038","68789289565.7434","71040020140.4436","64546332580.7583","61678280115.4987","59989909457.8379","67234948264.5987","75728009962.7878","87172789528.3316","90852814004.9917","107143348667.094","150676291094.21","150027833333.333","158459130434.783","180169736363.636","130690172297.297","169485941048.035","181475555282.555","189834649111.257","275967393984.833","256385525189.99","274302959127.239","201753343273.96","240248965617.668","314595397485.462","408865286824.668","506314592066.542","557076027808.823","681321211458.133","770449330198.346","649289324631.255","776967610957.286","838785707000.17","880555967207.49","957799371565.729","938934394763.917","864314287105.727","869683121562.531","858988610574.035","778381859840.942","761425499358.159","",
"Tuvalu","TUV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8824447.74022325","9365165.91369372","9742949.47121034","9630762.95389637","10886825.5592923","11025945.1445515","12334846.2320995","12700905.4475286","12757632.8684508","13687141.1058778","13742057.0500928","13196544.946726","15450994.2410084","18231078.5394643","21534931.6075894","21839098.8927071","22902861.4457831","27030374.0272781","30290219.7617849","27101076.2751521","31823518.6204366","38711810.2114492","37671774.6945537","37509075.1110253","37290607.5356048","35492074.2243257","36547799.583705","40619251.9926426","42588164.9731022","47271463.3298575","",
"Tanzania","TZA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5100405772.46327","4420168102.39306","4258743262.82876","4956588278.56144","4601413263.52894","4257702196.53864","4510846967.8742","5255221424.80962","6496195450.61034","7683852496.84499","12270448700.1994","12711213451.034","13375976353.6994","13581644245.7352","14142035080.2849","15224257698.482","16675948414.7573","18399046025.2688","18649590248.2626","21843529024.9154","27941177434.5087","29081425282.2949","32014249841.4151","34657139495.4031","39650530214.3287","45680532613.7591","49964788814.0926","47378599025.3044","49774021003.0748","53320625958.5628","58001200572.3965","63177068174.549","",
